,game,model,experiment,episode,metric,value
8493,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,0_line_grids_rows,episode_13,Parsed Request Count,2.0
8494,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,0_line_grids_rows,episode_13,Violated Request Count,0.0
8495,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,0_line_grids_rows,episode_13,Success,0.0
8496,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,0_line_grids_rows,episode_13,Lose,1.0
8497,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,0_line_grids_rows,episode_13,Aborted,0.0
8498,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,0_line_grids_rows,episode_13,Main Score,0.0
8499,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,0_line_grids_rows,episode_13,Request Success Ratio,1.0
8500,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,0_line_grids_rows,episode_21,Generated Expression Length,152.0
8501,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,0_line_grids_rows,episode_21,Generated Expression Number of Tokens,33.0
8502,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,0_line_grids_rows,episode_21,Aborted at Player 1,0.0
8503,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,0_line_grids_rows,episode_21,Aborted at Player 2,0.0
8504,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,0_line_grids_rows,episode_21,Request Count,2.0
8505,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,0_line_grids_rows,episode_21,Parsed Request Count,2.0
8506,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,0_line_grids_rows,episode_21,Violated Request Count,0.0
8507,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,0_line_grids_rows,episode_21,Success,1.0
8508,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,0_line_grids_rows,episode_21,Lose,0.0
8509,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,0_line_grids_rows,episode_21,Aborted,0.0
8510,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,0_line_grids_rows,episode_21,Main Score,100.0
8511,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,0_line_grids_rows,episode_21,Request Success Ratio,1.0
8512,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_4,Generated Expression Length,250.0
8513,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_4,Generated Expression Number of Tokens,49.0
8514,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_4,Aborted at Player 1,0.0
8515,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_4,Aborted at Player 2,0.0
8516,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_4,Request Count,2.0
8517,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_4,Parsed Request Count,2.0
8518,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_4,Violated Request Count,0.0
8519,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_4,Success,0.0
8520,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_4,Lose,1.0
8521,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_4,Aborted,0.0
8522,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_4,Main Score,0.0
8523,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_4,Request Success Ratio,1.0
8524,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_20,Generated Expression Length,251.0
8525,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_20,Generated Expression Number of Tokens,49.0
8526,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_20,Aborted at Player 1,0.0
8527,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_20,Aborted at Player 2,0.0
8528,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_20,Request Count,2.0
8529,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_20,Parsed Request Count,2.0
8530,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_20,Violated Request Count,0.0
8531,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_20,Success,1.0
8532,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_20,Lose,0.0
8533,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_20,Aborted,0.0
8534,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_20,Main Score,100.0
8535,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_20,Request Success Ratio,1.0
8536,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_12,Generated Expression Length,250.0
8537,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_12,Generated Expression Number of Tokens,49.0
8538,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_12,Aborted at Player 1,0.0
8539,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_12,Aborted at Player 2,0.0
8540,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_12,Request Count,2.0
8541,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_12,Parsed Request Count,2.0
8542,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_12,Violated Request Count,0.0
8543,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_12,Success,0.0
8544,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_12,Lose,1.0
8545,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_12,Aborted,0.0
8546,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_12,Main Score,0.0
8547,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_12,Request Success Ratio,1.0
8548,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_23,Generated Expression Length,280.0
8549,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_23,Generated Expression Number of Tokens,65.0
8550,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_23,Aborted at Player 1,0.0
8551,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_23,Aborted at Player 2,0.0
8552,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_23,Request Count,2.0
8553,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_23,Parsed Request Count,2.0
8554,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_23,Violated Request Count,0.0
8555,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_23,Success,1.0
8556,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_23,Lose,0.0
8557,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_23,Aborted,0.0
8558,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_23,Main Score,100.0
8559,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_23,Request Success Ratio,1.0
8560,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_10,Generated Expression Length,313.0
8561,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_10,Generated Expression Number of Tokens,67.0
8562,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_10,Aborted at Player 1,0.0
8563,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_10,Aborted at Player 2,0.0
8564,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_10,Request Count,2.0
8565,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_10,Parsed Request Count,2.0
8566,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_10,Violated Request Count,0.0
8567,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_10,Success,1.0
8568,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_10,Lose,0.0
8569,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_10,Aborted,0.0
8570,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_10,Main Score,100.0
8571,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_10,Request Success Ratio,1.0
8572,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_25,Generated Expression Length,118.0
8573,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_25,Generated Expression Number of Tokens,25.0
8574,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_25,Aborted at Player 1,0.0
8575,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_25,Aborted at Player 2,1.0
8576,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_25,Request Count,2.0
8577,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_25,Parsed Request Count,1.0
8578,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_25,Violated Request Count,1.0
8579,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_25,Success,0.0
8580,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_25,Lose,1.0
8581,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_25,Aborted,1.0
8582,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_25,Main Score,
8583,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_25,Request Success Ratio,0.5
8584,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_28,Generated Expression Length,136.0
8585,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_28,Generated Expression Number of Tokens,27.0
8586,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_28,Aborted at Player 1,0.0
8587,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_28,Aborted at Player 2,0.0
8588,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_28,Request Count,2.0
8589,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_28,Parsed Request Count,2.0
8590,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_28,Violated Request Count,0.0
8591,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_28,Success,1.0
8592,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_28,Lose,0.0
8593,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_28,Aborted,0.0
8594,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_28,Main Score,100.0
8595,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_28,Request Success Ratio,1.0
8596,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_3,Generated Expression Length,250.0
8597,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_3,Generated Expression Number of Tokens,49.0
8598,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_3,Aborted at Player 1,0.0
8599,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_3,Aborted at Player 2,0.0
8600,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_3,Request Count,2.0
8601,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_3,Parsed Request Count,2.0
8602,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_3,Violated Request Count,0.0
8603,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_3,Success,0.0
8604,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_3,Lose,1.0
8605,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_3,Aborted,0.0
8606,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_3,Main Score,0.0
8607,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_3,Request Success Ratio,1.0
8608,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_8,Generated Expression Length,195.0
8609,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_8,Generated Expression Number of Tokens,38.0
8610,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_8,Aborted at Player 1,0.0
8611,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_8,Aborted at Player 2,0.0
8612,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_8,Request Count,2.0
8613,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_8,Parsed Request Count,2.0
8614,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_8,Violated Request Count,0.0
8615,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_8,Success,0.0
8616,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_8,Lose,1.0
8617,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_8,Aborted,0.0
8618,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_8,Main Score,0.0
8619,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_8,Request Success Ratio,1.0
8620,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_11,Generated Expression Length,313.0
8621,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_11,Generated Expression Number of Tokens,67.0
8622,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_11,Aborted at Player 1,0.0
8623,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_11,Aborted at Player 2,0.0
8624,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_11,Request Count,2.0
8625,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_11,Parsed Request Count,2.0
8626,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_11,Violated Request Count,0.0
8627,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_11,Success,0.0
8628,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_11,Lose,1.0
8629,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_11,Aborted,0.0
8630,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_11,Main Score,0.0
8631,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_11,Request Success Ratio,1.0
8632,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_14,Generated Expression Length,250.0
8633,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_14,Generated Expression Number of Tokens,49.0
8634,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_14,Aborted at Player 1,0.0
8635,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_14,Aborted at Player 2,0.0
8636,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_14,Request Count,2.0
8637,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_14,Parsed Request Count,2.0
8638,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_14,Violated Request Count,0.0
8639,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_14,Success,1.0
8640,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_14,Lose,0.0
8641,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_14,Aborted,0.0
8642,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_14,Main Score,100.0
8643,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_14,Request Success Ratio,1.0
8644,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_22,Generated Expression Length,280.0
8645,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_22,Generated Expression Number of Tokens,65.0
8646,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_22,Aborted at Player 1,0.0
8647,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_22,Aborted at Player 2,0.0
8648,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_22,Request Count,2.0
8649,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_22,Parsed Request Count,2.0
8650,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_22,Violated Request Count,0.0
8651,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_22,Success,1.0
8652,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_22,Lose,0.0
8653,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_22,Aborted,0.0
8654,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_22,Main Score,100.0
8655,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_22,Request Success Ratio,1.0
8656,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_2,Generated Expression Length,228.0
8657,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_2,Generated Expression Number of Tokens,49.0
8658,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_2,Aborted at Player 1,0.0
8659,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_2,Aborted at Player 2,0.0
8660,referencegame,llama3.1-sft-e1-_E1_DM002-t0.0--llama3.1-sft-e1-_E1_DM002-t0.0,4_shape_grids,episode_2,Request Count,2.0
