game,benchmark_version,game_id,model,experiment,episode,Aborted,Lose,Success,chat,target,player
taboo,v0.9,18,claude-v1.3-t0.0--claude-v1.3-t0.0,2_low_en,episode_18,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\norbit\n\nRelated words are:\n\n- path\n- circle\n- trajectory\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': ""CLUE: Celestial body's curved route.""}]",orbit,player 1
taboo,v1.0,9,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_low_en,episode_9,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: The action of reversing or cancelling a previous action or command in a computer program.'}, {'role': 'assistant', 'content': 'GUESS: Undo'}]",undo,player 2
taboo,v1.0,3,gpt-4-0613-t0.0--gpt-4-0613-t0.0,0_high_en,episode_3,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\ndisk\n\nRelated words are:\n\n- bit\n- shiver\n- chip\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: A flat, thin, round object often used for storage in computers.'}]",disk,player 1
taboo,v1.0,19,claude-v1.3-t0.0--claude-v1.3-t0.0,1_medium_en,episode_19,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\npursue\n\nRelated words are:\n\n- chase\n- track\n- follow\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Go after persistently.'}, {'role': 'user', 'content': 'GUESS: chase.'}, {'role': 'assistant', 'content': 'CLUE: Doggedly go after.'}]",pursue,player 1
taboo,v0.9,3,claude-v1.3-t0.0--claude-v1.3-t0.0,0_high_en,episode_3,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\ndisk\n\nRelated words are:\n\n- bit\n- shiver\n- chip\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Round flat object.'}]",disk,player 1
taboo,v1.0,16,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_low_en,episode_16,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: An association of people sharing the same profession or craft.'}, {'role': 'assistant', 'content': 'GUESS: Guild'}]",guild,player 2
taboo,v1.0,15,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,1_medium_en,episode_15,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nscholarship\n\nRelated words are:\n\n- erudition\n- education\n- knowledge\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Financial aid granted to a student due to academic achievements or other criteria to help pay for schooling.'}]",scholarship,player 1
taboo,v1.0,4,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,2_low_en,episode_4,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nphotographic\n\nRelated words are:\n\n- visual\n- iconographic\n- hieroglyphic\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Pertaining to the process of capturing images with a camera.'}, {'role': 'user', 'content': 'GUESS: photography.'}, {'role': 'assistant', 'content': 'CLUE: Adjective describing memory that is exceptionally detailed and vivid, as if captured by a camera.'}]",photographic,player 1
taboo,v1.0,10,claude-v1.3-t0.0--claude-v1.3-t0.0,2_low_en,episode_10,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nmagnitude\n\nRelated words are:\n\n- moment\n- weightiness\n- account\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Size or extent.'}]",magnitude,player 1
taboo,v1.0,15,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_low_en,episode_15,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Its a place known for its diverse landscapes and languages located on the Gulf of Guinea.'}, {'role': 'assistant', 'content': 'GUESS: Nigeria'}, {'role': 'user', 'content': 'CLUE: Its not Nigeria but its a neighboring place known for its active volcanoes and wildlife like elephants.'}, {'role': 'assistant', 'content': 'GUESS: Cameroon'}]",cameroon,player 2
taboo,v1.0,0,claude-v1.3-t0.0--claude-v1.3-t0.0,0_high_en,episode_0,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nlength\n\nRelated words are:\n\n- stretch\n- plain\n- expansion\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Measurement of how long something is.'}]",length,player 1
taboo,v1.0,13,claude-v1.3-t0.0--claude-v1.3-t0.0,1_medium_en,episode_13,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nbiology\n\nRelated words are:\n\n- organisms\n- plant\n- life\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: The scientific study of living things.'}]",biology,player 1
taboo,v1.0,13,gpt-4-0613-t0.0--gpt-4-0613-t0.0,1_medium_en,episode_13,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nbiology\n\nRelated words are:\n\n- organisms\n- plant\n- life\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': ""CLUE: It's a science that studies animals and their environment.""}, {'role': 'user', 'content': 'GUESS: zoology.'}, {'role': 'assistant', 'content': ""CLUE: It's a broader field that also includes the study of cells and genetics.""}]",biology,player 1
taboo,v1.0,15,gpt-4-0613-t0.0--gpt-4-0613-t0.0,1_medium_en,episode_15,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nscholarship\n\nRelated words are:\n\n- erudition\n- education\n- knowledge\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Financial aid given to a student for their academic achievements.'}]",scholarship,player 1
taboo,v1.0,0,gpt-4-0613-t0.0--gpt-4-0613-t0.0,1_medium_en,episode_0,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\ncoalition\n\nRelated words are:\n\n- party\n- bloc\n- wing\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: A group of different entities coming together for a common purpose or cause.'}, {'role': 'user', 'content': 'GUESS: team.'}, {'role': 'assistant', 'content': 'CLUE: More political in nature, often formed by different groups to achieve a shared goal.'}]",coalition,player 1
taboo,v1.0,10,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,1_medium_en,episode_10,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: The underside of a shoe or boot.'}, {'role': 'assistant', 'content': 'GUESS: Sole'}]",sole,player 2
taboo,v0.9,9,claude-v1.3-t0.0--claude-v1.3-t0.0,0_high_en,episode_9,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Official population recording'}, {'role': 'assistant', 'content': 'GUESS: Census'}]",census,player 2
taboo,v1.0,12,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,0_high_en,episode_12,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\ncounsel\n\nRelated words are:\n\n- conference\n- talk\n- consult\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Professional advice, often legal, given by an expert.'}, {'role': 'user', 'content': 'GUESS: consultation.'}, {'role': 'assistant', 'content': 'CLUE: A synonym for guidance or advice, particularly from someone with wisdom or expertise.'}]",counsel,player 1
taboo,v1.0,9,claude-v1.3-t0.0--claude-v1.3-t0.0,2_low_en,episode_9,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Reverse an action.'}, {'role': 'assistant', 'content': 'GUESS: undo'}]",undo,player 2
taboo,v0.9,9,claude-v1.3-t0.0--claude-v1.3-t0.0,1_medium_en,episode_9,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Legally responsible'}, {'role': 'assistant', 'content': 'GUESS: liable'}]",liable,player 2
taboo,v1.0,9,claude-v1.3-t0.0--claude-v1.3-t0.0,1_medium_en,episode_9,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nliable\n\nRelated words are:\n\n- accountable\n- answerable\n- subject (to)\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Legally responsible.'}]",liable,player 1
taboo,v1.0,1,gpt-4-0613-t0.0--gpt-4-0613-t0.0,1_medium_en,episode_1,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nreflection\n\nRelated words are:\n\n- scandal\n- thought\n- remark\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: An image seen in a mirror or shiny surface.'}]",reflection,player 1
taboo,v1.0,12,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,2_low_en,episode_12,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nyankee\n\nRelated words are:\n\n- native\n- england\n- inhabitant\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: A term often used to refer to someone from the United States, especially during the Civil War by those from the South.'}]",yankee,player 1
taboo,v0.9,8,claude-v1.3-t0.0--claude-v1.3-t0.0,2_low_en,episode_8,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nnonprofit\n\nRelated words are:\n\n- profit\n- free\n- money\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Voluntary organization.'}, {'role': 'user', 'content': 'GUESS: charity'}, {'role': 'assistant', 'content': 'CLUE: Correct type, but not exactly.'}]",nonprofit,player 1
taboo,v1.0,7,claude-v1.3-t0.0--claude-v1.3-t0.0,2_low_en,episode_7,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nenclose\n\nRelated words are:\n\n- closet\n- lap\n- encompass\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Surround on all sides.'}, {'role': 'user', 'content': 'GUESS: encircle.'}, {'role': 'assistant', 'content': 'CLUE: Close in.'}]",enclose,player 1
taboo,v0.9,13,claude-v1.3-t0.0--claude-v1.3-t0.0,1_medium_en,episode_13,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nbiology\n\nRelated words are:\n\n- organisms\n- plant\n- life\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: The scientific study of living things.'}]",biology,player 1
taboo,v1.0,10,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,2_low_en,episode_10,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: This term refers to the size or extent of something often used in the context of earthquakes to describe their strength.'}, {'role': 'assistant', 'content': 'GUESS: Magnitude'}]",magnitude,player 2
taboo,v1.0,3,claude-v1.3-t0.0--claude-v1.3-t0.0,0_high_en,episode_3,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\ndisk\n\nRelated words are:\n\n- bit\n- shiver\n- chip\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Round flat object.'}]",disk,player 1
taboo,v1.0,11,gpt-4-0613-t0.0--gpt-4-0613-t0.0,0_high_en,episode_11,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: A hot beverage often served with biscuits or cakes.'}, {'role': 'assistant', 'content': 'GUESS: Tea'}]",tea,player 2
taboo,v1.0,5,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,0_high_en,episode_5,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: A list of topics or activities to be discussed or acted upon during a meeting.'}, {'role': 'assistant', 'content': 'GUESS: Agenda'}]",agenda,player 2
taboo,v0.9,0,claude-v1.3-t0.0--claude-v1.3-t0.0,0_high_en,episode_0,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nlength\n\nRelated words are:\n\n- stretch\n- plain\n- expansion\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Measurement of how long something is.'}]",length,player 1
taboo,v1.0,7,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,0_high_en,episode_7,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: A public area with trees benches and playgrounds where people go to relax walk and play.'}, {'role': 'assistant', 'content': 'GUESS: Park'}]",park,player 2
taboo,v1.0,2,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,0_high_en,episode_2,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nfilm\n\nRelated words are:\n\n- cinema\n- motion picture\n- picture\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: A thin layer or coating often used in photography.'}]",film,player 1
taboo,v1.0,9,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,2_low_en,episode_9,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: To reverse or negate an action or its effects often used in the context of computer commands.'}, {'role': 'assistant', 'content': 'GUESS: Undo'}]",undo,player 2
taboo,v1.0,8,claude-v1.3-t0.0--claude-v1.3-t0.0,2_low_en,episode_8,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nnonprofit\n\nRelated words are:\n\n- profit\n- free\n- money\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Voluntary organization.'}, {'role': 'user', 'content': 'GUESS: charity.'}, {'role': 'assistant', 'content': 'CLUE: Correct type, but not exactly.'}]",nonprofit,player 1
taboo,v1.0,19,claude-v1.3-t0.0--claude-v1.3-t0.0,1_medium_en,episode_19,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Go after persistently.'}, {'role': 'assistant', 'content': 'GUESS: chase'}, {'role': 'user', 'content': 'CLUE: Doggedly go after.'}, {'role': 'assistant', 'content': 'GUESS: pursue'}]",pursue,player 2
